day,price
2025-06-04,3365.01
2025-06-04,3365.01
2025-06-04,3365.01
2025-06-05,3355.45
2025-06-06,3363.61
2025-06-07,3363.61
2025-06-08,3363.61
2025-06-09,3367.4
2025-06-10,3364.0
2025-06-11,3352.01
2025-06-12,3358.11
2025-06-13,3364.79
2025-06-14,3364.79
2025-06-15,3364.79
2025-06-16,3368.49
2025-06-17,3362.55
2025-06-18,3364.14
2025-06-19,3364.14
2025-06-20,3366.02
2025-06-21,3366.02
2025-06-22,3366.02
2025-06-23,3366.11
2025-06-24,3368.61
2025-06-25,3365.11
2025-06-26,3372.4
2025-06-27,3373.1
2025-06-28,3373.1
2025-06-29,3373.1
2025-06-30,3379.12
2025-07-01,3385.13
2025-07-02,3387.55
2025-07-03,3391.16
2025-07-04,3394.0
2025-07-05,3394.0
2025-07-06,3394.0
2025-07-07,3388.02
2025-07-08,3384.46
2025-07-09,3376.16
2025-07-10,3364.64
2025-07-11,3364.11
2025-07-12,3364.11
2025-07-13,3364.11
2025-07-14,3370.12
2025-07-15,3367.99
2025-07-16,3364.7
2025-07-17,3367.28
2025-07-18,3365.93
2025-07-19,3365.93
2025-07-20,3365.93
2025-07-21,3361.49
2025-07-22,3371.1
2025-07-23,3369.01
2025-07-24,3369.25
2025-07-25,3372.6
2025-07-26,3372.6
2025-07-27,3372.6
2025-07-28,3374.17
2025-07-29,3381.44
2025-07-30,3379.36
2025-07-31,3372.64
2025-08-01,3379.51
2025-08-02,3379.51
2025-08-03,3379.51
2025-08-04,3385.6
